dataset_type,tier,match_id,patch,duration_min,role,champion,win,kills,deaths,assists,kda,player_damage,dpm,total_gold,gpm,cs_total,cspm,teamkills,kp,aggression_index,damage_share,team_damage,rce,vision_score,vspm,wards_placed,wards_killed,vision_efficiency,team_dragons,team_barons,team_towers,gold_diff_10,xp_diff_10,cs_diff_10,lane_pressure_index
pro,PRO,LOLTMNT02_321632,15.21,27.5,TOP,Renekton,True,4,3,7,3.6666666666666665,17856.0,649.3091,11858.0,298.7636,210.001,7.6364,26.0,0.4230769230769231,2.75,0.178287,100153.12389574114,2.173320645486933,28.0,1.018181818181818,5.0,7.0,0.43636363636363634,,0.0,,980.0,337.0,23.0,446.6666666666667
pro,PRO,LOLTMNT02_321632,15.21,27.5,JUNGLE,Viego,True,13,3,9,7.333333333333333,22515.0,818.7273,15089.0,416.2545,202.00125,7.3455,26.0,0.8461538461538461,5.5,0.224806,100153.02082684626,1.9668911687441217,30.0,1.0909090909090908,5.0,6.0,0.4,,0.0,,437.0,-490.0,-16.0,314.3333333333333
pro,PRO,LOLTMNT02_321632,15.21,27.5,MIDDLE,Galio,True,0,1,13,13.0,18653.0,678.2909,10092.0,234.5455,223.00025,8.1091,26.0,0.5,6.5,0.186245,100153.02424226154,2.8919373852834522,22.0,0.8,6.0,6.0,0.43636363636363634,,0.0,,-450.0,100.0,-2.0,184.0
pro,PRO,LOLTMNT02_321632,15.21,27.5,BOTTOM,Aphelios,True,9,3,7,5.333333333333333,32235.0,1172.1818,15007.0,413.2727,245.00025000000002,8.9091,26.0,0.6153846153846154,4.0,0.321858,100152.86244244357,2.836339782424535,20.0,0.7272727272727273,6.0,8.0,0.509090909090909,,0.0,,-523.0,132.0,-1.0,218.66666666666666
pro,PRO,LOLTMNT02_321632,15.21,27.5,UTILITY,Braum,True,0,5,17,3.4,8894.0,323.4182,8179.0,164.9818,22.0,0.8,26.0,0.6538461538461539,2.8333333333333335,0.0888041,100153.03347480578,1.9603265329872752,83.0,3.018181818181818,49.0,3.0,1.8909090909090909,,1.0,,-138.0,-24.0,-3.0,55.0
pro,PRO,LOLTMNT02_321632,15.21,27.5,TOP,Ornn,False,0,3,3,1.0,12026.0,437.3091,7691.0,147.2364,165.0,6.0,15.0,0.2,0.75,0.12968,92735.96545342382,2.9701154062446515,21.0,0.7636363636363637,11.0,1.0,0.43636363636363634,,0.0,,-980.0,-337.0,-23.0,446.6666666666667
pro,PRO,LOLTMNT02_321632,15.21,27.5,JUNGLE,Sylas,False,5,8,6,1.375,12982.0,472.0727,10990.0,267.2,177.001,6.4364,15.0,0.7333333333333333,1.2222222222222223,0.139989,92735.85781739994,1.766739146706587,27.0,0.9818181818181818,6.0,6.0,0.43636363636363634,,0.0,,-437.0,490.0,16.0,314.3333333333333
pro,PRO,LOLTMNT02_321632,15.21,27.5,MIDDLE,Corki,False,5,5,7,2.4,33560.0,1220.3636,11968.0,302.7636,259.0005,9.4182,15.0,0.8,2.0,0.361888,92735.87408258909,4.03074742142054,19.0,0.6909090909090909,11.0,2.0,0.4727272727272727,,0.0,,450.0,-100.0,2.0,184.0
pro,PRO,LOLTMNT02_321632,15.21,27.5,BOTTOM,Varus,False,5,6,5,1.6666666666666667,27297.0,992.6182,11343.0,280.0364,220.0,8.0,15.0,0.6666666666666666,1.4285714285714286,0.294352,92735.90802848291,3.5446042014538106,28.0,1.018181818181818,8.0,7.0,0.5454545454545454,,0.0,,523.0,-132.0,1.0,218.66666666666666
pro,PRO,LOLTMNT02_321632,15.21,27.5,UTILITY,Rakan,False,0,4,12,3.0,6871.0,249.8545,6607.0,107.8182,26.00125,0.9455,15.0,0.8,2.4,0.074092,92736.05787399449,2.3173684962279095,93.0,3.381818181818182,58.0,8.0,2.4,,0.0,,138.0,24.0,3.0,55.0
pro,PRO,LOLTMNT01_303337,15.2,30.2,TOP,Mordekaiser,True,1,0,1,2.0,13112.0,434.1722,11485.0,248.7748,276.00082,9.1391,11.0,0.18181818181818182,2.0,0.175156,74858.9828495741,1.745241881412426,33.0,1.0927152317880795,14.0,3.0,0.5629139072847682,,0.0,,260.0,340.0,8.0,202.66666666666666
pro,PRO,LOLTMNT01_303337,15.2,30.2,JUNGLE,Xin Zhao,True,1,1,4,5.0,9934.0,328.9404,11193.0,239.106,227.00132,7.5166,11.0,0.45454545454545453,2.5,0.132703,74858.89542813653,1.3757095179543801,49.0,1.6225165562913908,8.0,14.0,0.728476821192053,,0.0,,-203.0,-47.0,5.0,85.0
pro,PRO,LOLTMNT01_303337,15.2,30.2,MIDDLE,Orianna,True,6,0,5,11.0,27975.0,926.3245,14294.0,341.7881,278.00005999999996,9.2053,11.0,1.0,11.0,0.373703,74858.91202371937,2.7102304029894544,23.0,0.7615894039735099,13.0,3.0,0.5298013245033113,,0.0,,8.0,325.0,5.0,112.66666666666667
pro,PRO,LOLTMNT01_303337,15.2,30.2,BOTTOM,Varus,True,3,1,4,7.0,19763.0,654.404,13323.0,309.6358,314.00147999999996,10.3974,11.0,0.6363636363636364,3.5,0.264003,74858.99781441878,2.1134636240383053,25.0,0.8278145695364238,16.0,7.0,0.7615894039735099,,1.0,,12.0,-50.0,5.0,22.333333333333332
pro,PRO,LOLTMNT01_303337,15.2,30.2,UTILITY,Rakan,True,0,2,11,5.5,4075.0,134.9338,7686.0,122.9801,34.998780000000004,1.1589,11.0,1.0,3.6666666666666665,0.0544357,74858.96204145442,1.0972002787442847,107.0,3.543046357615894,55.0,16.0,2.350993377483444,,0.0,,-55.0,-259.0,-2.0,105.33333333333333
pro,PRO,LOLTMNT01_303337,15.2,30.2,TOP,K'Sante,False,1,2,0,0.5,13510.0,447.351,10810.0,226.4238,262.99972,8.7086,4.0,0.25,0.3333333333333333,0.209004,64639.911197871814,1.9757242834013031,22.0,0.728476821192053,7.0,5.0,0.3973509933774835,,0.0,,-260.0,-340.0,-8.0,202.66666666666666
pro,PRO,LOLTMNT01_303337,15.2,30.2,JUNGLE,Wukong,False,1,3,0,0.3333333333333333,6786.0,224.702,9994.0,199.404,222.0002,7.351,4.0,0.25,0.25,0.104981,64640.26823901467,1.1268680668391808,63.0,2.0860927152317883,10.0,18.0,0.9271523178807948,,0.0,,203.0,47.0,-5.0,85.0
pro,PRO,LOLTMNT01_303337,15.2,30.2,MIDDLE,Akali,False,1,2,2,1.5,18052.0,597.7483,10344.0,210.9934,236.00092,7.8146,4.0,0.75,1.0,0.27927,64639.95416621907,2.833018947512102,27.0,0.8940397350993378,7.0,6.0,0.43046357615894043,,0.0,,-8.0,-325.0,-5.0,112.66666666666667
pro,PRO,LOLTMNT01_303337,15.2,30.2,BOTTOM,Sivir,False,1,2,1,1.0,19631.0,650.0331,11846.0,260.7285,315.0011,10.4305,4.0,0.5,0.6666666666666666,0.303697,64640.08534822537,2.493141716383134,31.0,1.0264900662251655,12.0,11.0,0.7615894039735099,,0.0,,-12.0,50.0,-5.0,22.333333333333332
pro,PRO,LOLTMNT01_303337,15.2,30.2,UTILITY,Karma,False,0,2,2,1.0,6661.0,220.5629,6741.0,91.6887,39.9999,1.3245,4.0,0.5,0.6666666666666666,0.103048,64639.77952022359,2.4055625175185167,128.0,4.23841059602649,57.0,22.0,2.6158940397350996,,0.0,,55.0,259.0,2.0,105.33333333333333
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,TOP,Ambessa,False,4,5,1,1.0,15467.0,569.3374,11786.0,301.2883,222.00056666666666,8.1718,8.0,0.625,0.8333333333333334,0.220686,70086.00454945036,1.8896764328385802,27.0,0.9938650306748466,8.0,2.0,0.36809815950920244,,0.0,,74.0,-70.0,1.0,48.333333333333336
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,JUNGLE,Trundle,False,0,3,4,1.3333333333333333,9023.0,332.135,8255.0,171.3129,159.00106666666667,5.8528,8.0,0.5,1.0,0.128742,70085.90825060975,1.938762346560008,30.0,1.1042944785276072,8.0,7.0,0.5521472392638036,,0.0,,-612.0,-1074.0,-19.0,568.3333333333334
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,MIDDLE,Ryze,False,1,4,0,0.25,19283.0,709.8037,9498.0,217.0675,244.99986666666666,9.0184,8.0,0.125,0.2,0.275133,70086.1038116111,3.2699676367950063,15.0,0.5521472392638036,10.0,0.0,0.36809815950920244,,0.0,,100.0,860.0,21.0,327.0
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,BOTTOM,Corki,False,2,8,5,0.875,18062.0,664.8589,10043.0,237.1288,216.99918333333335,7.9877,8.0,0.875,0.7777777777777778,0.257712,70085.98745886881,2.803788067919206,19.0,0.6993865030674846,7.0,7.0,0.5153374233128835,,0.0,,82.0,-179.0,-10.0,90.33333333333333
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,UTILITY,Nami,False,1,5,6,1.4,8251.0,303.7178,6689.0,113.6687,29.000416666666666,1.0675,8.0,0.875,1.1666666666666667,0.117727,70085.87664681849,2.6719563081129634,82.0,3.01840490797546,47.0,7.0,1.987730061349693,,0.0,,0.0,386.0,-2.0,129.33333333333334
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,TOP,Camille,True,4,2,12,8.0,17798.0,655.1411,11725.0,299.0429,212.00051666666667,7.8037,25.0,0.64,5.333333333333333,0.202572,87860.11887131489,2.190793026686138,25.0,0.920245398773006,8.0,5.0,0.47852760736196315,,0.0,,-74.0,70.0,-1.0,48.333333333333336
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,JUNGLE,Jarvan IV,True,4,0,21,25.0,15832.0,582.773,11828.0,302.8344,191.00068333333334,7.0307,25.0,1.0,25.0,0.180196,87859.8859020178,1.9243949828685247,31.0,1.1411042944785275,9.0,5.0,0.5153374233128835,,1.0,,612.0,1074.0,19.0,568.3333333333334
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,MIDDLE,Galio,True,4,1,14,18.0,16774.0,617.4479,12030.0,310.2699,230.00115000000002,8.4663,25.0,0.72,9.0,0.190917,87860.16960249742,1.9900348051809087,28.0,1.030674846625767,8.0,5.0,0.47852760736196315,,0.0,,-100.0,-860.0,-21.0,327.0
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,BOTTOM,Kai'Sa,True,11,3,8,6.333333333333333,25749.0,947.816,15489.0,437.5951,265.9997,9.7914,25.0,0.76,4.75,0.293069,87859.85552890274,2.1659657523587446,33.0,1.214723926380368,15.0,10.0,0.920245398773006,,0.0,,-82.0,179.0,10.0,90.33333333333333
pro,PRO,LOLTMNT01_303341,15.2,27.166666666666668,UTILITY,Neeko,True,2,2,13,7.5,11707.0,430.9325,7734.0,152.135,30.999883333333333,1.1411,25.0,0.6,5.0,0.133246,87860.04833165724,2.832566470568903,98.0,3.607361963190184,52.0,14.0,2.429447852760736,,0.0,,0.0,-386.0,2.0,129.33333333333334
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,TOP,Ornn,False,6,6,3,1.5,25124.0,868.8415,11851.0,277.902,191.00036666666668,6.6052,15.0,0.6,1.2857142857142858,0.266491,94277.10504294705,3.1264312599405546,24.0,0.829971181556196,9.0,4.0,0.4495677233429395,,0.0,,-314.0,-240.0,-19.0,191.0
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,JUNGLE,Qiyana,False,6,8,2,1.0,15215.0,526.1671,12511.0,300.7262,197.00057500000003,6.8127,15.0,0.5333333333333333,0.8888888888888888,0.161386,94277.07483920538,1.749655001792328,50.0,1.7291066282420748,5.0,17.0,0.760806916426513,,0.0,,640.0,-381.0,-13.0,344.6666666666667
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,MIDDLE,Aurora,False,1,7,9,1.4285714285714286,30805.0,1065.3026,9191.0,185.9135,182.99912500000002,6.3285,15.0,0.6666666666666666,1.25,0.32675,94276.9701606733,5.730098137036848,22.0,0.760806916426513,12.0,4.0,0.5533141210374639,,0.0,,-173.0,99.0,-3.0,91.66666666666667
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,BOTTOM,Draven,False,2,5,4,1.2,14399.0,497.9481,11292.0,258.5706,227.99924166666668,7.8847,15.0,0.4,1.0,0.152731,94276.86586220218,1.9257723035797574,42.0,1.4524495677233429,12.0,14.0,0.899135446685879,,0.0,,-316.0,-704.0,-15.0,345.0
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,UTILITY,Nautilus,False,0,8,10,1.25,8734.0,302.0403,6722.0,100.5303,41.99856666666667,1.4524,15.0,0.6666666666666666,1.1111111111111112,0.0926419,94276.99561429548,3.004470294030755,85.0,2.9394812680115274,46.0,7.0,1.8328530259365994,,0.0,,-9.0,517.0,19.0,181.66666666666666
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,TOP,Sion,True,7,3,15,7.333333333333333,30904.0,1068.7262,13072.0,320.1268,220.0008916666667,7.6081,34.0,0.6470588235294118,5.5,0.253913,121710.97974503078,3.338446515568206,34.0,1.175792507204611,11.0,5.0,0.5533141210374639,,0.0,,314.0,240.0,19.0,191.0
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,JUNGLE,Pantheon,True,12,2,9,10.5,27925.0,965.7061,14146.0,357.268,214.00068333333334,7.4006,34.0,0.6176470588235294,7.0,0.229437,121710.97076757454,2.7030299383096166,31.0,1.0720461095100864,8.0,5.0,0.4495677233429395,,0.0,,-640.0,381.0,13.0,344.6666666666667
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,MIDDLE,Mel,True,8,4,10,4.5,25526.0,882.7435,12745.0,308.8184,214.00068333333334,7.4006,34.0,0.5294117647058824,3.6,0.209726,121711.18507004378,2.858455001385928,33.0,1.1412103746397695,13.0,6.0,0.6570605187319885,,1.0,,173.0,-99.0,3.0,91.66666666666667
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,BOTTOM,Ashe,True,6,4,18,6.0,26270.0,908.4726,12909.0,314.4899,221.99903333333333,7.6772,34.0,0.7058823529411765,4.8,0.215839,121711.09021075895,2.888717888873379,34.0,1.175792507204611,13.0,11.0,0.829971181556196,,0.0,,316.0,704.0,15.0,345.0
pro,PRO,LOLTMNT01_303342,15.2,28.916666666666668,UTILITY,Renata Glasc,True,1,2,27,14.0,11086.0,383.3775,8896.0,175.7118,23.000316666666667,0.7954,34.0,0.8235294117647058,9.333333333333334,0.0910846,121711.02469572243,2.1818540359839234,91.0,3.146974063400576,48.0,9.0,1.9711815561959654,,0.0,,9.0,-517.0,-19.0,181.66666666666666
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,TOP,Sion,True,7,2,11,9.0,32785.0,722.6672,18065.0,269.7355,267.9990466666667,5.9074,26.0,0.6923076923076923,6.0,0.18467,177532.89651811338,2.6791697792837796,53.0,1.168258633357825,10.0,12.0,0.4849375459221161,,0.0,,139.0,-614.0,-20.0,257.6666666666667
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,JUNGLE,Jarvan IV,True,1,7,24,3.5714285714285716,20237.0,446.0764,16514.0,235.5474,260.99897,5.7531,26.0,0.9615384615384616,3.125,0.11399,177533.11694008246,1.8937861339161457,82.0,1.8074944893460692,11.0,22.0,0.7274063188831741,,1.0,,651.0,813.0,20.0,494.6666666666667
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,MIDDLE,Hwei,True,4,7,13,2.4285714285714284,50335.0,1109.5151,18808.0,286.1132,354.00063666666665,7.8031,26.0,0.6538461538461539,2.125,0.283525,177532.84542809275,3.877888542017635,72.0,1.5870683321087435,26.0,13.0,0.8596620132255695,,0.0,,489.0,175.0,9.0,224.33333333333334
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,BOTTOM,Corki,True,14,6,5,3.1666666666666665,61268.0,1350.507,24499.0,411.5577,433.00215,9.5445,26.0,0.7307692307692307,2.7142857142857144,0.345108,177532.83030239807,3.2814523941600413,72.0,1.5870683321087435,19.0,23.0,0.925789860396767,,1.0,,104.0,332.0,13.0,149.66666666666666
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,UTILITY,Braum,True,0,8,20,2.5,12908.0,284.5261,11577.0,126.723,39.00172333333334,0.8597,26.0,0.7692307692307693,2.2222222222222223,0.0727076,177533.02268263567,2.245260134308689,192.0,4.232182218956649,101.0,20.0,2.6671565025716384,,0.0,,198.0,-79.0,-5.0,94.0
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,TOP,Aatrox,False,9,5,9,3.6,28822.0,635.3123,16160.0,227.7443,293.99868333333336,6.4805,30.0,0.6,3.0,0.177517,162361.91463352804,2.789585952315821,59.0,1.3005143277002205,13.0,13.0,0.5731080088170463,,0.0,,-139.0,614.0,20.0,257.6666666666667
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,JUNGLE,Qiyana,False,5,7,16,3.0,27914.0,615.2976,16154.0,227.612,279.0004633333333,6.1499,30.0,0.7,2.625,0.171924,162362.4392173286,2.703273992583871,80.0,1.763409257898604,14.0,17.0,0.6833210874357091,,0.0,,-651.0,-813.0,-20.0,494.6666666666667
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,MIDDLE,Ryze,False,6,2,19,12.5,45850.0,1010.6539,19867.0,309.4563,405.99990999999994,8.9493,30.0,0.8333333333333334,8.333333333333334,0.282394,162361.80655396363,3.2659018413908525,59.0,1.3005143277002205,19.0,9.0,0.6171932402645114,,0.0,,-489.0,-175.0,-9.0,224.33333333333334
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,BOTTOM,Kai'Sa,False,10,5,15,5.0,50992.0,1123.9971,21519.0,345.8707,380.0002733333334,8.3762,30.0,0.8333333333333334,4.166666666666667,0.314064,162361.8116052779,3.2497609655862725,70.0,1.5429831006612784,18.0,21.0,0.8596620132255695,,0.0,,-104.0,-332.0,-13.0,149.66666666666666
pro,PRO,LOLTMNT04_135952,15.2,45.36666666666667,UTILITY,Alistar,False,0,7,27,3.857142857142857,8784.0,193.6223,10066.0,93.4166,35.00038333333333,0.7715,30.0,0.9,3.375,0.0541013,162362.08741749276,2.0726755201966243,156.0,3.438648052902278,105.0,13.0,2.601028655400441,,0.0,,-198.0,79.0,5.0,94.0
pro,PRO,LOLTMNT04_135954,15.2,27.75,TOP,Gnar,True,3,1,4,7.0,20297.0,731.4234,12366.0,313.2973,238.00064999999998,8.5766,20.0,0.35,3.5,0.255946,79301.88399115438,2.3345984788250647,27.0,0.972972972972973,6.0,7.0,0.46846846846846846,,0.0,,195.0,526.0,15.0,245.33333333333334
pro,PRO,LOLTMNT04_135954,15.2,27.75,JUNGLE,Vi,True,5,0,8,13.0,9188.0,331.0991,11738.0,290.6667,197.99902500000002,7.1351,20.0,0.65,13.0,0.115861,79301.92213082917,1.1391022776258857,38.0,1.3693693693693694,8.0,9.0,0.6126126126126126,,1.0,,694.0,629.0,20.0,447.6666666666667
pro,PRO,LOLTMNT04_135954,15.2,27.75,MIDDLE,Taliyah,True,6,1,9,15.0,26364.0,950.0541,13537.0,355.4955,260.99985,9.4054,20.0,0.75,7.5,0.332451,79301.91216149146,2.6724785545808594,34.0,1.2252252252252251,14.0,5.0,0.6846846846846847,,0.0,,-453.0,-54.0,-11.0,172.66666666666666
pro,PRO,LOLTMNT04_135954,15.2,27.75,BOTTOM,Yunara,True,6,0,8,14.0,19373.0,698.1261,13987.0,371.7117,266.99940000000004,9.6216,20.0,0.7,14.0,0.244294,79301.98858752158,1.8781386219481386,24.0,0.8648648648648649,13.0,7.0,0.7207207207207207,,0.0,,669.0,522.0,-4.0,398.3333333333333
pro,PRO,LOLTMNT04_135954,15.2,27.75,UTILITY,Nautilus,True,0,3,14,4.666666666666667,4080.0,147.027,7638.0,142.9189,33.999300000000005,1.2252,20.0,0.7,3.5,0.0514489,79301.98702013066,1.0287442738504142,89.0,3.2072072072072073,47.0,11.0,2.09009009009009,,0.0,,-121.0,-50.0,-7.0,59.333333333333336
pro,PRO,LOLTMNT04_135954,15.2,27.75,TOP,K'Sante,False,2,2,0,1.0,4907.0,176.8288,9970.0,226.955,238.99965,8.6126,5.0,0.4,0.6666666666666666,0.11888,41276.917900403765,0.7791359520609812,19.0,0.6846846846846847,8.0,1.0,0.32432432432432434,,0.0,,-195.0,-526.0,-15.0,245.33333333333334
pro,PRO,LOLTMNT04_135954,15.2,27.75,JUNGLE,Poppy,False,0,4,2,0.5,8604.0,310.0541,7545.0,139.5676,130.000425,4.6847,5.0,0.4,0.4,0.208445,41277.07548753868,2.2215335077768765,29.0,1.045045045045045,9.0,3.0,0.43243243243243246,,0.0,,-694.0,-629.0,-20.0,447.6666666666667
pro,PRO,LOLTMNT04_135954,15.2,27.75,MIDDLE,Azir,False,1,3,0,0.3333333333333333,12560.0,452.6126,10737.0,254.5946,296.999925,10.7027,5.0,0.2,0.25,0.304286,41276.95654745864,1.7777776904930425,29.0,1.045045045045045,9.0,10.0,0.6846846846846847,,0.0,,453.0,54.0,11.0,172.66666666666666
pro,PRO,LOLTMNT04_135954,15.2,27.75,BOTTOM,Jinx,False,1,4,0,0.25,10405.0,374.955,10650.0,251.4595,269.999175,9.7297,5.0,0.2,0.2,0.252077,41277.07010159594,1.4911148713808784,38.0,1.3693693693693694,11.0,10.0,0.7567567567567568,,0.0,,-669.0,-522.0,4.0,398.3333333333333
pro,PRO,LOLTMNT04_135954,15.2,27.75,UTILITY,Leona,False,1,7,1,0.2857142857142857,4801.0,173.009,6275.0,93.8018,42.998625000000004,1.5495,5.0,0.4,0.25,0.116312,41276.910378980676,1.8444102351980451,97.0,3.4954954954954953,45.0,17.0,2.234234234234234,,0.0,,121.0,50.0,7.0,59.333333333333336
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,TOP,Ornn,True,0,3,14,4.666666666666667,23540.0,675.7895,11170.0,190.3636,233.99988333333334,6.7177,22.0,0.6363636363636364,3.5,0.170381,138160.94517581185,3.5499932760254587,31.0,0.8899521531100478,12.0,6.0,0.5167464114832535,,0.0,,-357.0,-80.0,-2.0,146.33333333333334
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,JUNGLE,Pantheon,True,9,6,7,2.6666666666666665,33076.0,949.5502,15442.0,313.0048,228.00158333333334,6.5455,22.0,0.7272727272727273,2.2857142857142856,0.239402,138160.91761973585,3.0336601866808435,28.0,0.8038277511961722,5.0,6.0,0.3157894736842105,,0.0,,21.0,53.0,-2.0,25.333333333333332
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,MIDDLE,Viktor,True,4,4,10,3.5,31013.0,890.3254,14329.0,281.0526,294.00030000000004,8.4402,22.0,0.6363636363636364,2.8,0.22447,138161.00147012965,3.167824812864211,27.0,0.7751196172248803,18.0,3.0,0.6028708133971291,,0.0,,19.0,89.0,8.0,38.666666666666664
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,BOTTOM,Jhin,True,8,2,11,9.5,40403.0,1159.8947,17094.0,360.4306,303.0012333333334,8.6986,22.0,0.8636363636363636,6.333333333333333,0.292434,138161.08933981683,3.2180805403314814,40.0,1.1483253588516746,17.0,8.0,0.7177033492822966,,0.0,,-590.0,174.0,2.0,255.33333333333334
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,UTILITY,Bard,True,1,4,16,4.25,10129.0,290.7847,8848.0,123.7033,39.99911666666667,1.1483,22.0,0.7727272727272727,3.4,0.073313,138161.03555985977,2.350662431802547,152.0,4.363636363636363,65.0,23.0,2.526315789473684,,0.0,,-375.0,-522.0,-5.0,300.6666666666667
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,TOP,Renekton,False,6,6,8,2.3333333333333335,28450.0,816.7464,14603.0,288.9187,289.00171666666665,8.2967,19.0,0.7368421052631579,2.0,0.258994,109848.1045892955,2.8269073618287774,21.0,0.6028708133971291,6.0,2.0,0.2296650717703349,,0.0,,357.0,80.0,2.0,146.33333333333334
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,JUNGLE,Trundle,False,3,3,12,5.0,18527.0,531.8756,12384.0,225.2153,216.0015,6.201,19.0,0.7894736842105263,3.75,0.16866,109848.21534448002,2.3616317363873587,55.0,1.5789473684210524,9.0,13.0,0.631578947368421,,1.0,,-21.0,-53.0,2.0,25.333333333333332
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,MIDDLE,Akali,False,5,5,7,2.4,27203.0,780.9474,13164.0,247.6077,254.00118333333336,7.2919,19.0,0.631578947368421,2.0,0.247642,109848.08715807497,3.1539705752284766,31.0,0.8899521531100478,6.0,11.0,0.4880382775119617,,0.0,,-19.0,-89.0,-8.0,38.666666666666664
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,BOTTOM,Sivir,False,4,5,9,2.6,26517.0,761.2536,15278.0,308.2967,334.99913333333336,9.6172,19.0,0.6842105263157895,2.1666666666666665,0.241397,109848.09256121659,2.4692239650959613,36.0,1.033492822966507,17.0,5.0,0.631578947368421,,0.0,,590.0,-174.0,-2.0,255.33333333333334
pro,PRO,LOLTMNT04_135955,15.2,34.833333333333336,UTILITY,Rakan,False,1,3,15,5.333333333333333,9151.0,262.7081,8656.0,118.1914,53.99863333333334,1.5502,19.0,0.8421052631578947,4.0,0.083306,109848.03015389048,2.22273447983525,144.0,4.133971291866028,76.0,18.0,2.6985645933014353,,0.0,,375.0,522.0,5.0,300.6666666666667
pro,PRO,LOLTMNT02_322881,15.21,25.666666666666668,TOP,Sion,True,2,0,8,10.0,11793.0,459.4675,9310.0,229.5974,198.00036666666668,7.7143,29.0,0.3448275862068966,10.0,0.147093,80173.76761640595,2.001187731219953,26.0,1.0129870129870129,11.0,3.0,0.5454545454545454,,0.0,,-198.0,-289.0,-7.0,164.66666666666666
pro,PRO,LOLTMNT02_322881,15.21,25.666666666666668,JUNGLE,Xin Zhao,True,5,2,10,7.5,13567.0,528.5844,11522.0,315.7792,204.00123333333335,7.9481,29.0,0.5172413793103449,5.0,0.169219,80174.21211566076,1.6739050577112107,31.0,1.2077922077922076,8.0,5.0,0.5064935064935064,,0.0,,830.0,565.0,9.0,468.0
pro,PRO,LOLTMNT02_322881,15.21,25.666666666666668,MIDDLE,Orianna,True,6,3,4,3.3333333333333335,12138.0,472.9091,10913.0,292.0519,231.0,9.0,29.0,0.3448275862068966,2.5,0.151396,80173.84871462919,1.619263904805961,19.0,0.7402597402597402,10.0,2.0,0.4675324675324675,,0.0,,-422.0,84.0,3.0,169.66666666666666
pro,PRO,LOLTMNT02_322881,15.21,25.666666666666668,BOTTOM,Kai'Sa,True,13,1,5,18.0,26701.0,1040.2987,16134.0,495.4675,260.9992,10.1688,29.0,0.6206896551724138,9.0,0.333038,80174.03419429615,2.0996305509443105,23.0,0.8961038961038961,5.0,7.0,0.4675324675324675,,0.0,,1615.0,-209.0,23.0,615.6666666666666
pro,PRO,LOLTMNT02_322881,15.21,25.666666666666668,UTILITY,Neeko,True,3,0,20,23.0,15975.0,622.4026,9503.0,237.1169,44.000366666666665,1.7143,29.0,0.7931034482758621,23.0,0.199254,80174.04920352917,2.6248765904075166,64.0,2.4935064935064934,32.0,6.0,1.4805194805194803,,0.0,,1005.0,792.0,1.0,599.3333333333334
pro,PRO,LOLTMNT02_322881,15.21,25.666666666666668,TOP,Gwen,False,4,6,0,0.6666666666666666,21563.0,840.1169,10865.0,290.1818,222.00126666666668,8.6494,6.0,0.6666666666666666,0.5714285714285714,0.482761,44665.99414617171,2.8951398743821977,16.0,0.6233766233766234,8.0,0.0,0.3116883116883117,,0.0,,198.0,289.0,7.0,164.66666666666666
